s_m,x_m,y_m,z_m,theta_rad,mu_rad,phi_rad,dtheta_radpm,dmu_radpm,dphi_radpm,w_tr_right_m,w_tr_left_m,omega_x_radpm,omega_y_radpm,omega_z_radpm
38.364518,265.889100,667.965700,0.000000,-2.368229,0.000000,-0.157100,0.001121,0.000000,0.000000,-7.792969,7.790843,0.000000,-0.000175,0.001107
38.617186,265.708300,667.789200,0.000000,-2.367945,0.000000,-0.157100,0.002189,0.000000,0.000000,-7.792260,7.790438,0.000000,-0.000342,0.002162
38.869923,265.527500,667.612600,0.000000,-2.367392,0.000000,-0.157100,0.002240,0.000000,0.000000,-7.791653,7.789831,0.000000,-0.000350,0.002212
39.122517,265.346900,667.436000,0.000000,-2.366826,0.000000,-0.157100,0.001096,0.000000,0.000000,-7.790742,7.789122,0.000000,-0.000171,0.001082
39.375252,265.166300,667.259200,0.000000,-2.366550,0.000000,-0.157100,0.002193,0.000000,0.000000,-7.789831,7.788312,0.000000,-0.000343,0.002166
39.627915,264.985800,667.082400,0.000000,-2.365995,0.000000,-0.157100,0.002218,0.000000,0.000000,-7.788818,7.787299,0.000000,-0.000347,0.002190
39.880434,264.805500,666.905600,0.000000,-2.365435,0.000000,-0.157100,0.002198,0.000000,0.000000,-7.787806,7.786186,0.000000,-0.000344,0.002171
40.132953,264.625300,666.728700,0.000000,-2.364880,0.000000,-0.157100,0.001101,0.000000,0.000000,-7.786591,7.784971,0.000000,-0.000172,0.001087
40.385329,264.445300,666.551800,0.000000,-2.364602,0.000000,-0.157100,0.002222,0.000000,0.000000,-7.785477,7.783655,0.000000,-0.000348,0.002194
40.637634,264.265400,666.374900,0.000000,-2.364042,0.000000,-0.157100,0.002205,0.000000,0.000000,-7.784161,7.782338,0.000000,-0.000345,0.002178
40.889937,264.085600,666.197900,0.000000,-2.363485,0.000000,-0.157100,0.003343,0.000000,0.000000,-7.782845,7.780921,0.000000,-0.000523,0.003302
41.142098,263.906000,666.020900,0.000000,-2.362642,0.000000,-0.157100,0.000000,0.000000,0.000000,-7.781528,7.779503,0.000000,-0.000000,0.000000
41.394328,263.726500,665.843700,0.000000,-2.362642,0.000000,-0.157100,0.003328,0.000000,0.000000,-7.780212,7.778086,0.000000,-0.000521,0.003287
41.646559,263.547000,665.666500,0.000000,-2.361803,0.000000,-0.157100,0.002235,0.000000,0.000000,-7.778795,7.776668,0.000000,-0.000350,0.002208
41.898717,263.367700,665.489200,0.000000,-2.361239,0.000000,-0.157100,0.002222,0.000000,0.000000,-7.777478,7.775352,0.000000,-0.000348,0.002194
