t,v,delta_cmd,kappa,yaw_rate,ax,lat_error,s_position
1775755426.8606,2.1220,0.177627,0.172785,-0.368520,-3.567721,0.081322,61.4388
1775755426.8849,2.0597,0.401640,0.198068,-0.162809,1.867857,0.059555,61.4968
1775755426.9087,1.9676,0.493211,0.198068,0.159583,-4.604303,0.051831,61.5197
1775755426.9326,1.9096,0.419097,0.229462,0.731419,-5.546925,0.032292,61.5796
1775755426.9626,1.8291,0.514149,0.229462,1.014591,-3.531769,0.018659,61.6184
1775755426.9857,1.7444,0.503766,0.229462,1.272390,-4.253021,0.007576,61.6528
1775755427.0045,1.6662,0.510069,0.263781,1.685636,-5.309129,-0.002459,61.7196
1775755427.0285,1.6272,0.530000,0.263781,1.705677,-12.150272,-0.011827,61.7582
1775755427.0526,1.5681,0.518599,0.306444,2.069288,-6.937965,-0.017930,61.7890
1775755427.0757,1.5616,0.495653,0.306444,2.058641,-5.964479,-0.021498,61.8078
1775755427.1010,1.4992,0.469890,0.306444,2.353449,-4.433952,-0.027667,61.8577
1775755427.1246,1.4679,0.396216,0.354800,2.326921,-2.707114,-0.029240,61.8895
1775755427.1486,1.4679,0.402981,0.354800,2.270480,-4.394255,-0.029240,61.8895
1775755427.1726,1.4128,0.372980,0.354800,2.372414,-4.584276,-0.030447,61.9514
1775755427.1966,1.4128,0.282007,0.354800,2.486628,-0.130859,-0.030447,61.9514
1775755427.2256,1.4161,0.187360,0.414084,2.058622,-1.556150,-0.030530,62.0365
1775755427.2446,1.4161,0.209406,0.414084,1.892317,-1.348996,-0.030530,62.0365
1775755427.2686,1.4184,0.209678,0.484774,1.511366,0.651333,-0.020956,62.0950
1775755427.2925,1.4237,0.101295,0.484774,1.481303,-2.415441,-0.018305,62.1121
1775755427.3166,1.4150,0.119362,0.571718,1.300223,1.999763,-0.010995,62.1669
1775755427.3406,1.4127,0.007431,0.571718,1.052770,-0.005235,-0.005978,62.1981
1775755427.3646,1.4127,0.093705,0.571718,0.803198,0.882563,-0.005978,62.1981
1775755427.3896,1.4073,0.087205,0.571718,0.648138,1.141718,0.002063,62.2428
1775755427.4128,1.3893,0.036881,0.679253,0.355030,3.030693,0.005215,62.2687
1775755427.4366,1.3999,0.017955,0.679253,0.220571,-0.342971,0.012729,62.3298
1775755427.4656,1.3915,0.146536,0.820596,0.259606,-3.036136,0.020214,62.3617
1775755427.4896,1.3915,0.135772,0.820596,0.315820,0.031440,0.020214,62.3617
1775755427.5086,1.3748,0.137841,0.820596,0.164749,0.973358,0.026203,62.4180
1775755427.5326,1.3678,0.288706,0.820596,0.139144,0.095427,0.027998,62.4482
1775755427.5565,1.3678,0.276008,0.820596,0.444590,-3.592343,0.027998,62.4482
