right_bound_x,right_bound_y,right_bound_z,left_bound_x,left_bound_y,left_bound_z,center_x,center_y,center_z
3.598984,-5.515653,0.471138,4.099035,-7.269040,0.471138,3.884146,-6.515550,0.471138
3.571586,-5.520610,0.475616,4.062889,-7.282519,0.475616,3.851669,-6.525044,0.475616
3.529349,-5.530390,0.471726,4.029186,-7.294123,0.471726,3.814291,-6.535843,0.471726
3.488516,-5.535291,0.467623,3.990249,-7.308216,0.467623,3.774991,-6.547580,0.467623
3.455380,-5.540986,0.473385,3.950702,-7.319335,0.473385,3.738668,-6.558073,0.473385
3.423616,-5.546730,0.469317,3.906175,-7.334700,0.469317,3.699631,-6.569416,0.469317
3.385860,-5.552612,0.465449,3.856368,-7.350488,0.465449,3.655113,-6.581464,0.465449
3.338132,-5.562539,0.465488,3.814921,-7.366973,0.465488,3.610574,-6.593609,0.465488
3.298798,-5.569084,0.464922,3.770319,-7.382522,0.464922,3.568225,-6.605280,0.464922
3.251084,-5.579799,0.461261,3.720575,-7.399389,0.461261,3.519042,-6.618316,0.461261
3.198872,-5.586531,0.462915,3.673995,-7.415864,0.462915,3.470264,-6.631451,0.462915
3.148385,-5.592965,0.458207,3.631893,-7.431951,0.458207,3.424660,-6.643755,0.458207
3.089644,-5.600118,0.459925,3.595894,-7.447107,0.459925,3.379147,-6.656335,0.459925
3.027124,-5.610045,0.455692,3.552924,-7.466132,0.455692,3.327754,-6.671275,0.455692
2.976574,-5.616322,0.460046,3.511194,-7.480269,0.460046,3.282959,-6.684531,0.460046
2.928676,-5.626293,0.455288,3.473329,-7.493559,0.455288,3.241026,-6.697142,0.455288
2.870728,-5.632291,0.451443,3.431166,-7.508794,0.451443,3.193110,-6.711717,0.451443
2.801320,-5.647397,0.453896,3.381609,-7.526733,0.453896,3.135501,-6.729684,0.453896
2.738114,-5.657347,0.452991,3.330510,-7.546647,0.452991,3.079984,-6.747656,0.452991
2.679069,-5.666592,0.449309,3.280903,-7.566838,0.449309,3.026883,-6.764789,0.449309
2.626159,-5.676960,0.445486,3.231845,-7.587421,0.445486,2.976348,-6.781529,0.445486
2.577260,-5.687726,0.445922,3.177112,-7.606387,0.445922,2.924477,-6.798320,0.445922
2.528701,-5.694554,0.442218,3.126807,-7.629140,0.442218,2.874898,-6.814335,0.442218
2.464436,-5.709904,0.445560,3.076209,-7.649795,0.445560,2.818371,-6.832208,0.445560
2.401020,-5.720972,0.441820,3.025174,-7.672012,0.441820,2.762498,-6.850914,0.441820
2.356277,-5.731054,0.441497,2.972134,-7.693915,0.441497,2.712714,-6.867092,0.441497
2.314972,-5.740990,0.438025,2.929211,-7.710100,0.438025,2.670566,-6.880942,0.438025
2.277258,-5.748030,0.439070,2.881259,-7.731823,0.439070,2.626499,-6.895085,0.439070
2.236229,-5.756423,0.435822,2.834047,-7.748357,0.435822,2.582161,-6.909069,0.435822
2.193970,-5.764932,0.436849,2.783451,-7.763437,0.436849,2.535690,-6.923460,0.436849
2.151448,-5.773900,0.432624,2.744672,-7.779410,0.432624,2.495182,-6.935961,0.432624
2.107998,-5.783814,0.435599,2.703461,-7.792362,0.435599,2.453418,-6.948945,0.435599
2.078062,-5.788671,0.432596,2.668209,-7.804805,0.432596,2.420719,-6.959298,0.432596
2.039679,-5.794499,0.436302,2.640583,-7.814278,0.436302,2.389088,-6.968946,0.436302
1.996071,-5.802361,0.433069,2.624004,-7.821012,0.433069,2.361812,-6.978127,0.433069
1.959129,-5.803565,0.430720,2.605332,-7.831894,0.430720,2.336040,-6.986629,0.430720
1.914410,-5.810091,0.435511,2.592735,-7.834091,0.435511,2.311676,-6.995461,0.435511
1.869706,-5.816251,0.433228,2.583882,-7.839552,0.433228,2.288829,-7.003651,0.433228
1.815226,-5.824391,0.430798,2.578836,-7.843281,0.430798,2.264942,-7.013384,0.430798
1.765588,-5.832300,0.434526,2.569429,-7.845054,0.434526,2.241092,-7.022925,0.434526
1.719903,-5.840333,0.432162,2.566267,-7.846788,0.432162,2.222505,-7.031840,0.432162
1.656341,-5.849313,0.436640,2.565874,-7.847724,0.436640,2.199105,-7.041865,0.436640
1.595686,-5.861209,0.434646,2.559721,-7.850768,0.434646,2.174329,-7.055402,0.434646
1.535374,-5.873628,0.438059,2.553346,-7.853300,0.438059,2.149159,-7.067270,0.438059
1.453095,-5.888840,0.436930,2.546972,-7.857585,0.436930,2.118284,-7.086038,0.436930
1.377327,-5.902343,0.441750,2.543844,-7.860426,0.441750,2.091198,-7.100627,0.441750
1.266240,-5.907254,0.442132,2.538206,-7.864507,0.442132,2.057260,-7.124446,0.442132
1.166159,-5.909057,0.444312,2.530386,-7.871521,0.444312,2.025107,-7.144668,0.444312
0.986346,-6.077799,0.444346,2.525428,-7.875041,0.444346,1.949085,-7.202024,0.444346
0.813799,-6.260396,0.448519,2.520450,-7.877784,0.448519,1.879645,-7.270495,0.448519
0.659069,-6.453322,0.449556,2.512827,-7.884159,0.449556,1.815336,-7.345795,0.449556
0.518018,-6.660432,0.453716,2.508866,-7.890062,0.453716,1.759844,-7.427435,0.453716
0.387088,-6.879228,0.455170,2.504804,-7.898079,0.455170,1.711963,-7.516636,0.455170
0.278659,-7.109717,0.459355,2.498560,-7.901227,0.459355,1.674470,-7.607396,0.459355
0.173901,-7.346923,0.460682,2.497157,-7.908441,0.460682,1.647481,-7.703079,0.460682
0.115595,-7.602818,0.466503,2.497129,-7.916312,0.466503,1.628557,-7.801977,0.466503
0.063749,-7.871596,0.469439,2.495425,-7.919649,0.469439,1.623254,-7.902414,0.469439
0.098959,-7.981415,0.472403,2.491061,-7.929072,0.472403,1.626619,-7.947987,0.472403
0.136965,-8.082446,0.475154,2.491061,-7.940004,0.475154,1.627202,-7.992275,0.475154
0.181226,-8.189222,0.479731,2.493187,-7.947831,0.479731,1.633239,-8.037618,0.479731
0.219994,-8.282103,0.483120,2.490131,-7.954828,0.483120,1.638004,-8.077675,0.483120
0.259369,-8.371523,0.486587,2.485899,-7.960429,0.486587,1.645817,-8.115537,0.486587
0.301872,-8.454940,0.490616,2.483728,-7.966704,0.490616,1.653683,-8.152444,0.490616
0.345912,-8.533263,0.496374,2.483106,-7.974378,0.496374,1.663638,-8.188672,0.496374
0.387086,-8.610638,0.501873,2.480410,-7.982198,0.501873,1.674353,-8.224186,0.501873
0.425539,-8.675130,0.506133,2.483070,-7.991739,0.506133,1.685574,-8.256620,0.506133
0.517158,-8.782114,0.511411,2.483406,-7.993984,0.511411,1.703682,-8.306520,0.511411
0.623464,-8.892327,0.516701,2.483736,-8.004214,0.516701,1.730267,-8.363928,0.516701
0.736515,-8.991713,0.524723,2.484850,-8.016070,0.524723,1.760136,-8.420490,0.524723
0.859941,-9.088425,0.532226,2.488633,-8.027931,0.532226,1.796216,-8.478786,0.532226
0.983246,-9.175754,0.535638,2.493996,-8.040921,0.535638,1.836704,-8.534661,0.535638
1.106924,-9.260009,0.544087,2.500253,-8.056155,0.544087,1.882026,-8.590311,0.544087
1.237014,-9.343671,0.552441,2.504349,-8.066943,0.552441,1.932701,-8.642828,0.552441
1.393597,-9.423598,0.558717,2.512105,-8.077549,0.558717,1.994855,-8.700024,0.558717
1.551488,-9.507010,0.561807,2.531614,-8.110503,0.561807,2.076179,-8.759417,0.561807
1.655190,-9.539234,0.567514,2.556047,-8.143084,0.567514,2.134582,-8.796272,0.567514
1.758271,-9.561876,0.570904,2.577514,-8.171076,0.570904,2.189358,-8.830034,0.570904
1.847075,-9.579530,0.580120,2.598325,-8.199669,0.580120,2.240538,-8.856836,0.580120
1.931729,-9.596627,0.587819,2.620057,-8.228349,0.587819,2.290732,-8.882991,0.587819
2.019885,-9.613259,0.593537,2.642874,-8.257315,0.593537,2.344304,-8.907157,0.593537
2.103639,-9.625669,0.597422,2.668026,-8.287536,0.597422,2.397148,-8.929774,0.597422
2.174630,-9.637049,0.603988,2.691377,-8.317052,0.603988,2.444545,-8.947569,0.603988
2.236048,-9.645867,0.609304,2.716673,-8.348905,0.609304,2.488865,-8.963642,0.609304
2.302797,-9.651729,0.614415,2.729834,-8.357594,0.614415,2.525832,-8.975821,0.614415
2.368624,-9.657646,0.618622,2.742158,-8.371589,0.618622,2.563617,-8.986296,0.618622
2.421453,-9.663578,0.624127,2.758239,-8.380625,0.624127,2.597044,-8.994683,0.624127
2.482644,-9.668367,0.627638,2.774153,-8.387672,0.627638,2.634138,-9.002804,0.627638
2.538364,-9.672797,0.633052,2.795126,-8.394885,0.633052,2.671567,-9.009844,0.633052
2.589708,-9.676998,0.634054,2.818645,-8.399645,0.634054,2.708230,-9.015705,0.634054
2.643927,-9.681524,0.637604,2.846201,-8.403449,0.637604,2.748336,-9.021813,0.637604
2.718956,-9.686882,0.641265,2.879034,-8.408307,0.641265,2.801392,-9.028449,0.641265
2.773124,-9.688800,0.644754,2.917459,-8.408548,0.644754,2.847125,-9.032409,0.644754
2.821072,-9.690422,0.648699,2.962671,-8.409780,0.648699,2.893337,-9.036848,0.648699
2.866857,-9.691787,0.652781,3.009525,-8.411005,0.652781,2.939371,-9.040801,0.652781
2.913886,-9.693170,0.656263,3.059816,-8.412333,0.656263,2.987688,-9.045403,0.656263
2.968492,-9.699775,0.660452,3.110659,-8.414156,0.660452,3.040293,-9.050473,0.660452
3.025998,-9.706403,0.663677,3.166136,-8.416625,0.663677,3.096720,-9.055502,0.663677
3.081056,-9.713227,0.667203,3.226296,-8.419048,0.667203,3.154248,-9.061041,0.667203
3.141129,-9.719919,0.670105,3.281925,-8.419895,0.670105,3.211901,-9.066453,0.670105
3.192335,-9.725786,0.674345,3.343000,-8.424565,0.674345,3.268086,-9.071559,0.674345
3.253784,-9.732323,0.677517,3.395622,-8.429824,0.677517,3.325082,-9.077591,0.677517
3.316080,-9.738626,0.681571,3.440341,-8.434786,0.681571,3.378682,-9.081758,0.681571
3.386351,-9.748916,0.685358,3.487633,-8.435619,0.685358,3.437447,-9.086372,0.685358
3.456906,-9.759166,0.687668,3.531872,-8.436107,0.687668,3.494887,-9.088844,0.687668
3.513742,-9.764447,0.691981,3.583927,-8.436035,0.691981,3.549332,-9.090826,0.691981
3.577891,-9.769672,0.695228,3.639543,-8.434363,0.695228,3.609134,-9.092988,0.695228
3.645204,-9.769746,0.697800,3.686965,-8.432305,0.697800,3.666294,-9.094330,0.697800
3.711857,-9.774362,0.700191,3.739663,-8.431494,0.700191,3.725929,-9.094744,0.700191
3.773132,-9.777188,0.703487,3.784221,-8.426476,0.703487,3.778734,-9.094773,0.703487
3.843059,-9.776878,0.706423,3.839953,-8.421425,0.706423,3.841494,-9.093782,0.706423
3.910781,-9.779795,0.710179,3.898257,-8.416399,0.710179,3.904469,-9.092614,0.710179
3.977841,-9.775496,0.713207,3.953470,-8.414770,0.713207,3.965576,-9.090716,0.713207
4.040848,-9.770854,0.715006,4.008568,-8.413342,0.715006,4.024625,-9.088600,0.715006
4.108777,-9.767898,0.717758,4.056108,-8.410001,0.717758,4.082328,-9.086004,0.717758
4.165655,-9.763077,0.719524,4.093131,-8.407958,0.719524,4.129241,-9.082674,0.719524
4.221824,-9.762888,0.722456,4.137522,-8.403620,0.722456,4.179402,-9.078884,0.722456
4.275343,-9.758117,0.726164,4.185162,-8.397485,0.726164,4.230036,-9.074540,0.726164
4.328581,-9.755120,0.729498,4.240708,-8.392009,0.729498,4.284415,-9.070005,0.729498
4.375504,-9.754782,0.731983,4.285701,-8.385838,0.731983,4.330332,-9.066185,0.731983
4.425296,-9.751224,0.734635,4.333109,-8.379522,0.734635,4.378967,-9.061875,0.734635
4.474639,-9.750832,0.739410,4.383283,-8.373321,0.739410,4.428670,-9.057695,0.739410
4.537362,-9.744851,0.743022,4.439544,-8.367119,0.743022,4.488219,-9.052693,0.743022
4.594382,-9.737151,0.745897,4.500297,-8.361966,0.745897,4.547192,-9.047398,0.745897
4.661464,-9.731504,0.752315,4.567160,-8.357904,0.752315,4.614137,-9.042152,0.752315
4.723685,-9.725951,0.754927,4.628047,-8.355964,0.754927,4.675568,-9.036682,0.754927
4.786249,-9.720569,0.759243,4.688883,-8.351923,0.759243,4.737239,-9.031653,0.759243
4.847738,-9.715132,0.762186,4.744215,-8.346686,0.762186,4.795621,-9.026214,0.762186
4.903346,-9.709817,0.765314,4.801883,-8.342106,0.765314,4.852251,-9.021064,0.765314
4.958797,-9.704339,0.767407,4.857796,-8.337504,0.767407,4.907929,-9.015944,0.767407
5.009921,-9.699042,0.770015,4.916144,-8.332747,0.770015,4.962698,-9.011017,0.770015
5.050616,-9.699384,0.771738,4.966259,-8.327836,0.771738,5.008039,-9.007133,0.771738
5.097797,-9.699000,0.775977,5.019129,-8.323718,0.775977,5.058000,-9.003266,0.775977
5.143259,-9.697579,0.778025,5.071235,-8.318427,0.778025,5.106805,-8.999543,0.778025
5.191565,-9.696304,0.781648,5.126745,-8.311257,0.781648,5.158796,-8.996116,0.781648
5.244416,-9.693842,0.783700,5.173524,-8.309936,0.783700,5.208506,-8.992832,0.783700
5.293312,-9.688001,0.787499,5.223477,-8.307274,0.787499,5.257965,-8.989148,0.787499
5.339252,-9.682020,0.790097,5.276077,-8.304383,0.790097,5.307329,-8.985892,0.790097
5.389124,-9.676259,0.794946,5.328296,-8.301908,0.794946,5.358425,-8.982638,0.794946
5.441063,-9.670335,0.797635,5.378098,-8.298637,0.797635,5.409349,-8.979436,0.797635
5.496341,-9.664601,0.799495,5.433430,-8.295521,0.799495,5.464692,-8.975853,0.799495
5.546079,-9.659497,0.802310,5.492119,-8.292344,0.802310,5.518962,-8.972461,0.802310
5.593010,-9.655115,0.803487,5.547128,-8.289325,0.803487,5.569987,-8.969790,0.803487
5.647339,-9.649985,0.806644,5.602637,-8.287964,0.806644,5.624922,-8.966954,0.806644
5.697498,-9.645814,0.809372,5.661347,-8.285133,0.809372,5.679391,-8.964300,0.809372
5.753458,-9.643676,0.811528,5.711499,-8.283720,0.811528,5.732431,-8.962150,0.811528
5.813939,-9.638464,0.811890,5.761754,-8.283058,0.811890,5.787780,-8.959039,0.811890
5.865929,-9.633027,0.814161,5.814718,-8.279741,0.814161,5.840312,-8.956070,0.814161
5.918601,-9.627584,0.815653,5.870558,-8.276877,0.815653,5.894609,-8.953071,0.815653
5.969000,-9.622162,0.818235,5.921606,-8.274231,0.818235,5.945381,-8.950408,0.818235
6.019263,-9.616742,0.825514,5.966030,-8.271406,0.825514,5.992789,-8.947687,0.825514
6.072449,-9.611424,0.829292,6.013217,-8.268566,0.829292,6.043037,-8.944623,0.829292
6.123558,-9.606528,0.831835,6.062546,-8.266138,0.831835,6.093279,-8.941325,0.831835
6.174117,-9.601379,0.836382,6.112615,-8.263299,0.836382,6.143632,-8.938128,0.836382
6.231687,-9.592359,0.838684,6.168247,-8.260817,0.838684,6.200342,-8.934469,0.838684
6.285252,-9.586596,0.842122,6.223188,-8.257911,0.842122,6.254625,-8.930931,0.842122
6.338260,-9.581018,0.845188,6.273145,-8.257364,0.845188,6.306116,-8.927596,0.845188
6.395588,-9.575479,0.849046,6.320505,-8.257266,0.849046,6.358476,-8.923912,0.849046
6.450476,-9.569743,0.851784,6.374918,-8.253619,0.851784,6.413150,-8.919570,0.851784
6.506022,-9.564043,0.854287,6.428704,-8.250001,0.854287,6.467876,-8.915736,0.854287
6.567855,-9.549119,0.856527,6.481235,-8.245876,0.856527,6.525443,-8.911014,0.856527
6.626542,-9.535495,0.861726,6.536778,-8.240728,0.861726,6.582915,-8.906215,0.861726
6.679809,-9.522617,0.864350,6.584054,-8.236419,0.864350,6.633573,-8.901564,0.864350
6.719683,-9.515282,0.866743,6.639620,-8.230805,0.866743,6.681147,-8.897039,0.866743
6.760597,-9.508848,0.868605,6.695611,-8.224701,0.868605,6.729464,-8.893654,0.868605
6.816531,-9.503031,0.872485,6.756737,-8.218622,0.872485,6.787981,-8.889758,0.872485
6.864973,-9.497190,0.874522,6.823470,-8.212470,0.874522,6.845240,-8.886361,0.874522
6.915717,-9.491917,0.877532,6.881871,-8.209667,0.877532,6.899678,-8.884292,0.877532
6.965843,-9.486575,0.880071,6.939046,-8.206420,0.880071,6.953179,-8.881595,0.880071
7.006760,-9.490516,0.882727,6.992395,-8.204566,0.882727,6.999944,-8.880388,0.882727
7.047472,-9.493232,0.884004,7.037826,-8.203082,0.884004,7.042877,-8.878652,0.884004
7.088278,-9.495774,0.885698,7.090225,-8.202215,0.885698,7.089208,-8.877966,0.885698
7.134859,-9.498539,0.887898,7.134520,-8.202887,0.887898,7.134696,-8.876830,0.887898
7.178491,-9.500583,0.891616,7.216737,-8.208517,0.891616,7.196973,-8.876219,0.891616
7.211219,-9.502233,0.894287,7.299791,-8.215902,0.894287,7.254172,-8.878429,0.894287
7.245679,-9.503884,0.898196,7.372973,-8.223347,0.898196,7.307491,-8.882071,0.898196
7.276066,-9.505463,0.900284,7.448275,-8.232421,0.900284,7.359728,-8.886995,0.900284
7.307036,-9.507678,0.905532,7.526138,-8.242609,0.905532,7.413213,-8.894626,0.905532
7.370158,-9.517443,0.910172,7.606369,-8.253701,0.910172,7.484329,-8.906620,0.910172
7.431576,-9.524701,0.913225,7.689917,-8.266091,0.913225,7.555792,-8.919533,0.913225
7.498740,-9.535165,0.916788,7.780091,-8.280580,0.916788,7.633277,-8.935245,0.916788
7.564408,-9.545466,0.920113,7.873311,-8.297104,0.920113,7.711108,-8.952611,0.920113
7.621292,-9.546332,0.925023,7.930582,-8.311138,0.925023,7.766540,-8.966263,0.925023
7.674005,-9.547635,0.928329,7.982662,-8.326608,0.928329,7.818097,-8.977617,0.928329
7.731979,-9.549584,0.933339,8.046070,-8.348298,0.933339,7.877644,-8.992466,0.933339
7.800921,-9.558585,0.936501,8.106872,-8.367894,0.936501,7.942323,-9.008282,0.936501
7.871168,-9.563969,0.939594,8.166741,-8.387661,0.939594,8.006890,-9.023830,0.939594
7.908858,-9.563753,0.943361,8.222762,-8.405574,0.943361,8.052398,-9.034149,0.943361
7.941708,-9.566876,0.947554,8.280822,-8.425366,0.947554,8.096364,-9.046281,0.947554
7.974118,-9.570789,0.950798,8.330920,-8.442346,0.950798,8.136480,-9.057294,0.950798
8.008559,-9.576019,0.957276,8.376851,-8.458885,0.957276,8.175528,-9.069555,0.957276
8.057190,-9.591117,0.960226,8.421019,-8.474262,0.960226,8.222461,-9.083780,0.960226
8.111340,-9.607721,0.963068,8.472219,-8.489799,0.963068,8.275140,-9.100305,0.963068
8.166298,-9.625753,0.966065,8.516312,-8.500528,0.966065,8.325149,-9.115077,0.966065
8.211151,-9.637377,0.971945,8.562688,-8.512091,0.971945,8.370207,-9.128233,0.971945
8.254365,-9.653454,0.974508,8.613946,-8.525556,0.974508,8.417397,-9.142070,0.974508
8.302181,-9.670456,0.977148,8.669547,-8.544621,0.977148,8.469326,-9.158222,0.977148
8.357485,-9.687515,0.983630,8.717068,-8.558630,0.983630,8.521034,-9.174064,0.983630
8.410220,-9.701839,0.986865,8.771375,-8.577061,0.986865,8.574517,-9.190154,0.986865
8.465230,-9.716719,0.989743,8.821568,-8.593783,0.989743,8.627180,-9.206361,0.989743
8.520687,-9.732292,0.992701,8.866106,-8.609664,0.992701,8.677884,-9.221393,0.992701
8.573582,-9.746345,0.995765,8.902768,-8.622221,0.995765,8.723538,-9.234268,0.995765
8.622150,-9.759526,0.998952,8.944674,-8.633719,0.998952,8.769100,-9.246580,0.998952
8.677336,-9.775011,1.002067,8.987408,-8.645812,1.002067,8.818795,-9.259854,1.002067
8.731341,-9.789813,1.005316,9.026825,-8.656588,1.005316,8.866410,-9.271803,1.005316
8.779374,-9.802388,1.007752,9.065887,-8.663771,1.007752,8.910306,-9.282056,1.007752
8.825362,-9.815714,1.011048,9.110617,-8.674205,1.011048,8.956011,-9.292893,1.011048
8.878136,-9.830010,1.016669,9.146152,-8.679991,1.016669,9.000943,-9.303061,1.016669
8.927563,-9.843139,1.020174,9.191058,-8.686621,1.020174,9.048349,-9.312989,1.020174
8.979273,-9.854699,1.024893,9.246990,-8.697512,1.024893,9.101941,-9.324474,1.024893
9.031390,-9.869262,1.028472,9.307083,-8.708744,1.028472,9.157854,-9.336919,1.028472
9.085989,-9.883782,1.033032,9.362342,-8.721075,1.033032,9.213030,-9.349281,1.033032
9.135407,-9.895841,1.037458,9.417560,-8.733965,1.037458,9.265272,-9.361071,1.037458
9.188634,-9.906837,1.040395,9.468634,-8.747994,1.040395,9.317593,-9.373112,1.040395
9.239832,-9.917151,1.043651,9.523151,-8.757736,1.043651,9.369875,-9.384983,1.043651
9.294962,-9.931277,1.049573,9.577159,-8.767762,1.049573,9.424381,-9.397677,1.049573
9.345172,-9.943296,1.052746,9.630597,-8.778739,1.052746,9.476031,-9.409382,1.052746
9.395588,-9.954794,1.056448,9.679897,-8.789438,1.056448,9.525806,-9.421042,1.056448
9.443723,-9.968709,1.061781,9.723564,-8.796558,1.061781,9.571988,-9.431453,1.061781
9.499061,-9.981561,1.064490,9.768161,-8.803926,1.064490,9.622218,-9.442602,1.064490
9.550331,-9.993458,1.069746,9.817979,-8.809120,1.069746,9.672448,-9.453093,1.069746
9.600810,-10.006200,1.073676,9.870274,-8.814987,1.073676,9.723446,-9.464064,1.073676
9.650762,-10.021804,1.077302,9.925370,-8.820613,1.077302,9.775734,-9.475152,1.077302
9.704458,-10.038680,1.080838,9.981444,-8.829931,1.080838,9.830823,-9.487232,1.080838
9.754961,-10.051331,1.086342,10.037753,-8.839962,1.086342,9.883980,-9.498666,1.086342
9.805856,-10.066046,1.089654,10.100138,-8.850954,1.089654,9.940181,-9.511419,1.089654
9.860855,-10.082402,1.095561,10.168344,-8.864060,1.095561,10.001330,-9.525807,1.095561
9.910098,-10.096955,1.100071,10.234982,-8.877162,1.100071,10.058453,-9.539949,1.100071
9.960620,-10.112965,1.103597,10.300457,-8.891963,1.103597,10.115901,-9.555057,1.103597
10.013808,-10.129745,1.106875,10.356421,-8.907589,1.106875,10.170753,-9.569896,1.106875
10.064999,-10.145385,1.113831,10.404789,-8.922477,1.113831,10.221171,-9.583319,1.113831
10.112323,-10.159577,1.117698,10.448469,-8.937426,1.117698,10.267472,-9.595491,1.117698
10.160599,-10.175757,1.122940,10.499256,-8.952556,1.122940,10.317617,-9.608622,1.122940
10.209518,-10.193484,1.127465,10.550583,-8.966358,1.127465,10.368312,-9.622157,1.127465
10.259226,-10.211841,1.129721,10.597816,-8.980292,1.129721,10.417751,-9.635240,1.129721
10.306093,-10.230060,1.133749,10.640908,-8.989254,1.133749,10.463405,-9.647070,1.133749
10.359944,-10.250215,1.139981,10.688338,-8.999318,1.139981,10.514827,-9.660243,1.139981
10.405309,-10.267448,1.143747,10.734763,-9.008249,1.143747,10.561222,-9.671535,1.143747
10.451063,-10.286238,1.149048,10.790338,-9.019563,1.149048,10.612219,-9.684565,1.149048
10.500354,-10.306643,1.153851,10.852289,-9.031161,1.153851,10.668037,-9.698928,1.153851
10.552049,-10.327901,1.157098,10.921216,-9.043831,1.157098,10.728138,-9.715413,1.157098
10.605089,-10.348424,1.161440,10.972279,-9.054313,1.161440,10.780546,-9.730048,1.161440
10.655349,-10.367728,1.165297,11.024527,-9.065538,1.165297,10.832231,-9.743818,1.165297
10.707956,-10.385210,1.169327,11.088641,-9.078834,1.169327,10.890165,-9.759934,1.169327
10.756897,-10.402097,1.175671,11.149858,-9.092429,1.175671,10.944901,-9.775514,1.175671
10.806285,-10.419518,1.180296,11.209622,-9.106957,1.180296,10.999272,-9.791489,1.180296
10.860578,-10.436642,1.182708,11.270118,-9.121367,1.182708,11.056144,-9.808565,1.182708
10.913736,-10.453495,1.186752,11.325594,-9.134373,1.186752,11.110028,-9.824799,1.186752
10.977393,-10.471624,1.191744,11.379684,-9.147770,1.191744,11.168558,-9.842542,1.191744
11.036420,-10.489360,1.195419,11.427986,-9.158606,1.195419,11.222272,-9.857734,1.195419
11.082594,-10.509959,1.200589,11.482746,-9.170598,1.200589,11.273124,-9.872232,1.200589
11.134784,-10.531873,1.205062,11.537822,-9.184040,1.205062,11.327333,-9.887953,1.205062
11.182138,-10.554417,1.207060,11.587303,-9.196016,1.207060,11.376693,-9.902131,1.207060
11.231839,-10.577953,1.211109,11.639878,-9.211105,1.211109,11.429105,-9.917152,1.211109
11.278873,-10.599232,1.216283,11.699725,-9.228421,1.216283,11.483432,-9.932936,1.216283
11.321759,-10.619183,1.219814,11.756418,-9.244103,1.219814,11.533865,-9.948167,1.219814
11.366679,-10.640669,1.224289,11.817485,-9.260111,1.224289,11.587398,-9.964735,1.224289
11.402559,-10.665368,1.227518,11.878430,-9.278081,1.227518,11.637373,-9.980823,1.227518
11.442648,-10.691428,1.229321,11.944521,-9.296608,1.229321,11.691639,-9.999425,1.229321
11.491995,-10.713711,1.232750,12.009865,-9.315383,1.232750,11.748976,-10.019822,1.232750
11.535146,-10.726969,1.239747,12.072843,-9.332470,1.239747,11.800538,-10.038683,1.239747
11.583254,-10.749958,1.243317,12.129914,-9.348529,1.243317,11.852885,-10.058726,1.243317
11.632157,-10.773177,1.248915,12.181576,-9.364410,1.248915,11.903388,-10.077712,1.248915
11.681941,-10.798120,1.252448,12.226103,-9.377034,1.252448,11.950873,-10.095800,1.252448
11.733348,-10.826607,1.254849,12.269712,-9.391550,1.254849,11.999859,-10.113549,1.254849
11.783881,-10.852552,1.258799,12.306954,-9.405648,1.258799,12.045123,-10.129914,1.258799
11.831778,-10.873847,1.264044,12.352012,-9.416204,1.264044,12.091680,-10.145628,1.264044
11.876283,-10.894003,1.267578,12.398391,-9.426623,1.267578,12.136884,-10.161587,1.267578
11.923185,-10.915634,1.273240,12.450288,-9.441013,1.273240,12.186743,-10.178305,1.273240
11.971262,-10.944786,1.277080,12.549189,-9.485806,1.277080,12.263924,-10.205959,1.277080
12.018583,-10.967259,1.280766,12.657345,-9.548959,1.280766,12.346009,-10.240246,1.280766
12.064271,-10.988883,1.284750,12.760347,-9.613697,1.284750,12.424524,-10.277158,1.284750
12.112974,-11.011914,1.290541,12.865599,-9.680643,1.290541,12.504542,-10.319295,1.290541
12.156646,-11.032838,1.293844,12.967303,-9.751376,1.293844,12.579882,-10.363799,1.293844
12.202705,-11.055030,1.297726,13.071184,-9.821567,1.297726,12.654737,-10.413029,1.297726
12.248619,-11.075565,1.302544,13.162032,-9.898102,1.302544,12.723379,-10.463561,1.302544
12.298270,-11.101086,1.306542,13.249926,-9.972857,1.306542,12.790798,-10.517173,1.306542
12.346938,-11.126529,1.313105,13.324378,-10.044182,1.313105,12.850234,-10.569216,1.313105
12.396784,-11.151932,1.317225,13.355199,-10.092395,1.317225,12.890738,-10.605861,1.317225
12.444985,-11.177066,1.321193,13.379159,-10.120048,1.321193,12.924249,-10.634779,1.321193
12.492805,-11.201335,1.326297,13.414743,-10.152761,1.326297,12.962182,-10.667485,1.326297
12.538604,-11.226854,1.329972,13.444574,-10.190207,1.329972,12.999465,-10.699518,1.329972
12.587090,-11.251840,1.333647,13.478634,-10.221167,1.333647,13.037181,-10.731511,1.333647
12.628991,-11.274734,1.337515,13.510549,-10.253515,1.337515,13.072327,-10.761162,1.337515
12.671085,-11.303471,1.341437,13.542634,-10.283547,1.341437,13.108515,-10.791572,1.341437
12.711028,-11.328462,1.346214,13.576211,-10.316500,1.346214,13.144498,-10.821454,1.346214
12.752054,-11.352888,1.350245,13.616120,-10.351138,1.350245,13.182763,-10.853548,1.350245
12.792343,-11.379341,1.354016,13.652245,-10.380911,1.354016,13.218815,-10.884166,1.354016
12.830200,-11.403928,1.358181,13.680502,-10.412117,1.358181,13.252134,-10.911774,1.358181
12.868034,-11.430090,1.362554,13.710528,-10.442711,1.362554,13.285922,-10.940337,1.362554
12.917039,-11.463029,1.366499,13.743152,-10.469519,1.366499,13.324997,-10.972406,1.366499
