,s_opt,v_opt,n_opt,chi_opt,ax_opt,ay_opt,jx_opt,jy_opt,laptime
101,201.977431,90.000001,3.527091,-0.064489,0.000000,9.935968,0.000000,-2.728393,27.116348
102,203.977207,90.000001,3.396892,-0.066556,0.000000,9.875686,-0.000000,-2.604074,27.116348
103,205.976984,90.000001,3.262549,-0.068596,0.000000,9.818123,-0.000000,-2.477301,27.116348
104,207.976760,90.000001,3.124121,-0.070595,0.000000,9.763332,-0.000000,-2.348153,27.116348
105,209.976537,90.000001,2.981696,-0.072540,0.000000,9.711370,0.000000,-2.216701,27.116348
106,211.976313,90.000001,2.835389,-0.074417,0.000000,9.662288,0.000000,-2.083010,27.116348
107,213.976090,90.000001,2.685348,-0.076206,0.000000,9.616139,0.000000,-1.947151,27.116348
108,215.975867,90.000001,2.531764,-0.077885,0.000000,9.572974,0.000000,-1.809193,27.116348
109,217.975643,90.000001,2.374871,-0.079429,0.000000,9.532842,0.000000,-1.669215,27.116348
110,219.975420,90.000001,2.214964,-0.080811,0.000000,9.495793,-0.000001,-1.527295,27.116348
111,221.975196,90.000001,2.052386,-0.082007,0.000000,9.461872,-0.000001,-1.383507,27.116348
112,223.974973,90.000001,1.887534,-0.082993,-0.000000,9.431127,-0.000000,-1.237922,27.116348
113,225.974749,90.000001,1.720847,-0.083752,-0.000000,9.403602,0.000001,-1.090602,27.116348
114,227.974526,90.000001,1.552797,-0.084272,0.000000,9.379340,0.000000,-0.941603,27.116348
115,229.974302,90.000001,1.383875,-0.084549,0.000000,9.358383,0.000001,-0.790971,27.116348
116,231.974079,90.000001,1.214575,-0.084584,0.000000,9.340771,-0.000001,-0.638746,27.116348
117,233.973855,90.000001,1.045390,-0.084380,0.000000,9.326545,-0.000002,-0.484967,27.116348
118,235.973632,90.000001,0.876797,-0.083947,-0.000000,9.315740,-0.000001,-0.329671,27.116348
119,237.973409,90.000001,0.709260,-0.083291,-0.000000,9.308394,0.000002,-0.172896,27.116348
120,239.973185,90.000001,0.543225,-0.082422,0.000000,9.304541,0.000002,-0.014680,27.116348
121,241.972962,90.000001,0.379117,-0.081350,0.000000,9.304214,-0.000001,0.144936,27.116348
122,243.972738,90.000001,0.217344,-0.080083,0.000000,9.307444,-0.000002,0.305910,27.116348
123,245.972515,90.000001,0.058290,-0.078634,0.000000,9.314263,-0.000001,0.468196,27.116348
124,247.972291,90.000001,-0.097687,-0.077017,-0.000000,9.324697,0.000000,0.631748,27.116348
125,249.972068,90.000001,-0.250256,-0.075243,-0.000000,9.338776,0.000000,0.796514,27.116348
126,251.971844,90.000001,-0.399115,-0.073326,-0.000000,9.356525,0.000000,0.962442,27.116348
127,253.971621,90.000001,-0.543988,-0.071282,0.000000,9.377967,-0.000000,1.129475,27.116348
128,255.971397,90.000001,-0.684633,-0.069122,0.000000,9.403127,-0.000000,1.297555,27.116348
129,257.971174,90.000001,-0.820831,-0.066862,0.000000,9.432026,-0.000000,1.466621,27.116348
130,259.970950,90.000001,-0.952393,-0.064513,-0.000000,9.464684,-0.000000,1.636611,27.116348
131,261.970727,90.000001,-1.079157,-0.062088,-0.000000,9.501121,0.000000,1.807459,27.116348
132,263.970504,90.000001,-1.200981,-0.059599,-0.000000,9.541353,0.000000,1.979101,27.116348
133,265.970280,90.000001,-1.317752,-0.057057,0.000000,9.585399,0.000000,2.151472,27.116348
134,267.970057,90.000001,-1.429371,-0.054469,0.000000,9.633271,-0.000000,2.324505,27.116348
135,269.969833,90.000001,-1.535760,-0.051844,0.000000,9.684985,0.000000,2.498135,27.116348
136,271.969610,90.000001,-1.636853,-0.049190,0.000000,9.740553,0.000000,2.672294,27.116348
137,273.969386,90.000001,-1.732599,-0.046511,0.000000,9.799985,-0.000000,2.846918,27.116348
138,275.969163,90.000001,-1.822957,-0.043814,0.000000,9.863292,0.000000,3.021940,27.116348
139,277.968939,90.000001,-1.907896,-0.041102,0.000000,9.930483,0.000000,3.197296,27.116348
140,279.968716,90.000001,-1.987391,-0.038379,0.000000,10.001564,0.000000,3.372921,27.116348
141,281.968492,90.000001,-2.061423,-0.035645,0.000000,10.076542,0.000000,3.548751,27.116348
142,283.968269,90.000001,-2.129974,-0.032903,0.000000,10.155420,-0.000000,3.724716,27.116348
143,285.968046,90.000001,-2.193029,-0.030154,0.000000,10.238203,-0.000000,3.900755,27.116348
144,287.967822,90.000001,-2.250577,-0.027398,0.000000,10.324892,0.000000,4.076802,27.116348
145,289.967599,90.000001,-2.302606,-0.024635,0.000000,10.415487,-0.000000,4.252793,27.116348
146,291.967375,90.000001,-2.349101,-0.021865,0.000000,10.509988,-0.000000,4.428673,27.116348
147,293.967152,90.000001,-2.390045,-0.019084,0.000000,10.608392,0.000000,4.604369,27.116348
148,295.966928,90.000001,-2.425415,-0.016291,0.000000,10.710696,0.000000,4.779820,27.116348
